id,label
221434089-461791906_134_2024-7-13-13-38-29,1
224437924-403003144_137_2024-7-13-0-52-4,0
758009409-716583319_134_2024-7-14-9-38-8,0
594131615-717151956_191_2024-7-12-15-56-41,0
152876718-99002167_134_2024-7-14-12-56-25,1
728504856-717073046_137_2024-7-12-22-45-42,1
134478454-409920460_134_2024-7-13-10-59-41,0
38533026-484016374_134_2024-7-13-10-16-56,0
6452228-675701016_137_2024-7-12-17-26-4,0
761555892-128001062_823_2024-7-12-16-57-56,0
431010370-46228685_137_2024-7-13-10-18-45,0
356037149-649904961_137_2024-7-13-17-46-5,0
685207955-43004000_191_2024-7-12-22-10-10,1
360690209-715532119_137_2024-7-14-12-6-30,0
206561305-30794437_823_2024-7-14-17-7-44,0
685527061-717124339_137_2024-7-13-20-16-9,1
561459788-716938043_137_2024-7-14-8-55-45,0
6452228-675701016_103_2024-7-13-19-6-27,0
615137166-717187695_447_2024-7-14-12-55-33,0
694470134-439007702_131_2024-7-13-20-40-25,0
116815246-70002571_447_2024-7-14-20-5-50,0
60885166-715253811_137_2024-7-15-0-11-53,0
6452228-675701016_137_2024-7-13-18-8-35,1
177430766-459013934_823_2024-7-13-19-18-43,0
63493550-126001218_134_2024-7-12-14-32-42,0
142457921-672014721_821_2024-7-12-16-35-42,0
155104665-666007527_134_2024-7-14-15-41-5,0
218497581-442953706_134_2024-7-14-12-3-44,0
253408509-436001100_131_2024-7-12-15-34-57,0
146455561-633791169_137_2024-7-13-17-17-33,0
50792867-485143140_134_2024-7-14-10-43-46,0
98153925-494008509_137_2024-7-12-19-39-44,0
130715602-700069925_137_2024-7-12-14-52-31,1
131467219-666044033_435_2024-7-14-16-9-31,0
103935671-128015091_134_2024-7-13-22-14-23,0
175877002-37724116_134_2024-7-13-5-7-54,0
36463834-470756932_301_2024-7-14-22-29-24,1
178487191-9904342_134_2024-7-14-13-53-9,0
198447946-715269550_447_2024-7-13-21-4-2,0
49485319-680710676_137_2024-7-13-21-30-45,0
559460018-716938001_135_2024-7-13-2-17-49,0
594534662-152148145_447_2024-7-12-21-45-33,0
710538019-636726924_823_2024-7-13-13-36-34,0
690524015-717124413_135_2024-7-14-16-13-7,0
199552668-13725237_137_2024-7-13-12-54-31,0
45477845-465132356_134_2024-7-12-22-21-25,0
244516820-12902209_435_2024-7-14-16-20-8,0
50930665-717193378_137_2024-7-14-11-48-2,0
116162120-7701586_134_2024-7-14-14-10-11,0
198447946-715269550_137_2024-7-12-19-44-43,0
761555892-128001062_132_2024-7-13-12-27-16,0
532529012-660754012_447_2024-7-12-20-2-36,0
254708868-484317357_137_2024-7-14-18-51-14,0
166568804-649941294_134_2024-7-14-21-9-44,0
144529221-90003798_137_2024-7-13-15-1-14,0
469052799-717052473_103_2024-7-14-1-37-59,0
763449452-716874988_134_2024-7-13-21-37-46,0
12520172-16401817_103_2024-7-14-2-53-23,0
492483761-639005746_181_2024-7-14-13-58-56,0
251070878-461003432_137_2024-7-14-9-15-53,0
146464445-406898111_137_2024-7-14-12-9-33,0
236467477-640762699_135_2024-7-13-19-22-43,0
177430766-459013934_135_2024-7-14-20-7-3,1
66531784-490004647_447_2024-7-12-22-22-18,0
7445911-483705554_137_2024-7-14-13-51-52,0
298144880-501404555_137_2024-7-14-19-45-57,0
145418146-464764423_134_2024-7-13-13-19-52,0
506863760-715640710_134_2024-7-15-2-2-57,0
675165306-716611807_137_2024-7-14-5-32-47,0
364072238-80919822_135_2024-7-14-17-38-47,0
36463209-470702707_134_2024-7-13-9-29-27,0
211452960-623701353_447_2024-7-14-12-30-24,0
603527336-126053891_435_2024-7-14-16-20-51,0
515458161-716938078_137_2024-7-13-1-42-4,0
177430766-459013934_134_2024-7-13-18-59-26,0
211462228-660033473_820_2024-7-14-12-45-4,0
186878735-80199030_137_2024-7-13-5-28-9,0
579552886-34101303_137_2024-7-12-23-32-12,0
654547939-44610115_134_2024-7-14-15-2-22,0
660446612-716874822_137_2024-7-14-15-24-33,0
689492643-717015488_134_2024-7-14-15-1-19,0
684541330-130959578_137_2024-7-13-16-47-0,0
224429881-406080702_137_2024-7-13-0-39-30,0
75702638-717169639_134_2024-7-13-18-39-6,1
81484272-627702576_137_2024-7-12-17-32-23,0
46435699-406879723_137_2024-7-14-8-47-40,1
558455187-716937986_137_2024-7-14-8-33-26,0
26453547-501810290_137_2024-7-14-21-3-5,0
111535801-484792501_135_2024-7-14-19-45-11,1
494032480-120758718_180_2024-7-14-14-0-0,0
192426715-456002038_134_2024-7-13-19-7-46,0
559460018-716938001_135_2024-7-13-0-7-30,1
215470369-643786793_135_2024-7-14-20-7-23,0
114535150-50019454_173_2024-7-15-0-35-52,0
124772588-43174309_134_2024-7-14-11-0-50,0
162956016-55196774_137_2024-7-14-17-31-30,0
235687851-38381828_137_2024-7-14-9-7-20,0
184219822-409004585_134_2024-7-13-14-1-30,0
69758997-501664450_608_2024-7-13-19-20-35,0
67705381-715315023_137_2024-7-14-12-7-28,0
269823685-716395326_137_2024-7-14-8-36-48,0
99507042-680001176_134_2024-7-13-18-21-24,0
74107140-15081866_137_2024-7-13-18-10-24,0
685207955-43004000_301_2024-7-14-21-41-33,0
129636195-484163850_134_2024-7-13-3-29-35,1
216465139-476125965_179_2024-7-13-15-42-57,1
92497503-479884034_103_2024-7-14-12-47-25,1
40662790-33889444_182_2024-7-15-4-41-20,0
668115062-717153107_134_2024-7-13-19-43-20,0
81440293-649088264_135_2024-7-12-19-3-14,1
52184065-99001600_135_2024-7-14-20-50-33,1
142519997-7789633_134_2024-7-13-5-38-32,1
102526941-490709918_137_2024-7-12-17-45-47,0
124772588-43174309_608_2024-7-13-21-37-58,0
515458161-716938078_137_2024-7-14-0-52-58,0
251057010-6702706_137_2024-7-13-19-49-51,0
81041864-627004838_137_2024-7-13-6-24-28,0
639134006-717153104_134_2024-7-13-17-17-49,0
167109594-459024865_134_2024-7-13-21-52-53,0
74107140-15081866_192_2024-7-13-18-46-13,1
180024660-639001568_337_2024-7-12-20-45-23,1
44446389-403828703_135_2024-7-12-21-14-25,0
91096662-433716395_134_2024-7-13-16-42-21,0
24919241-498797173_433_2024-7-13-22-46-15,0
241020898-623701690_134_2024-7-14-11-57-46,1
45477845-465132356_137_2024-7-14-18-31-16,0
27299232-666001305_134_2024-7-13-18-55-41,0
293742018-81809902_175_2013-1-15-10-48-58,0
61668961-53014638_137_2024-7-14-18-36-3,0
223694114-79002006_134_2024-7-13-21-24-27,0
248526047-13744068_135_2024-7-13-20-36-54,0
128222967-93028579_435_2024-7-14-16-2-27,0
356049375-717186779_134_2024-7-13-21-21-53,0
50930665-717193378_137_2024-7-12-16-50-17,0
493036508-126001791_301_2024-7-14-22-9-43,0
506863760-715640710_447_2024-7-14-16-0-15,1
221478022-660701377_134_2024-7-15-1-47-19,0
39925225-120001897_137_2024-7-13-6-57-28,1
20816289-717086925_134_2024-7-13-23-18-34,0
312893707-715707933_134_2024-7-13-20-56-27,0
9063276-666017409_134_2024-7-14-3-0-26,0
124833022-710688295_137_2024-7-14-18-52-41,0
26475133-623002228_135_2024-7-13-17-20-24,0
148433435-409135901_134_2024-7-13-13-41-33,0
135488869-660044021_134_2024-7-13-9-45-16,1
172532556-33002013_447_2024-7-13-13-18-49,0
121435343-400128430_134_2024-7-13-7-5-53,0
710538019-636726924_191_2024-7-14-22-18-53,0
141078879-15702360_137_2024-7-13-16-42-29,0
122699859-484290635_135_2024-7-14-17-24-49,0
6452228-675701016_103_2024-7-12-21-50-37,0
589144122-716143727_134_2024-7-13-6-27-46,0
222421694-406050213_135_2024-7-13-19-40-52,0
187410351-479100400_134_2024-7-14-10-16-26,0
28210825-636806610_182_2024-7-13-21-9-16,0
321054828-716495553_134_2024-7-14-13-32-13,0
520446071-716878753_608_2024-7-12-16-13-9,0
253408509-436001100_134_2024-7-13-21-37-55,1
316054148-130943353_137_2024-7-14-18-17-45,1
643208997-716637785_134_2024-7-13-4-51-29,0
169501984-643830507_134_2024-7-12-19-19-46,0
216515895-3077372_137_2024-7-13-12-53-15,1
648493829-717028976_134_2024-7-12-19-46-39,1
594131615-717151956_134_2024-7-12-16-28-10,0
180024660-639001568_131_2024-7-12-15-43-3,1
558455187-716937986_137_2024-7-13-2-17-10,1
710538019-636726924_301_2024-7-14-22-21-41,0
555458679-716937966_137_2024-7-15-2-15-40,0
62394505-436014666_137_2024-7-13-12-1-53,0
169308792-639099106_135_2024-7-13-17-51-45,0
254537152-30702291_137_2024-7-12-19-4-21,0
212023714-15756174_134_2024-7-13-18-44-3,0
135437058-649702349_134_2024-7-15-9-40-33,0
134527512-490715269_137_2024-7-14-17-49-1,0
24535826-33051980_137_2024-7-14-19-12-5,1
21621650-710003133_137_2024-7-14-12-32-20,1
27505428-680012691_134_2024-7-14-12-33-16,1
558455187-716937986_137_2024-7-14-4-43-49,0
241459873-406003008_134_2024-7-13-15-27-23,0
143565777-699760132_137_2024-7-14-11-26-34,0
51928593-717193380_137_2024-7-12-17-4-38,0
692523085-717124415_137_2024-7-14-1-26-12,0
200498118-609002707_137_2024-7-13-17-38-10,0
250329635-34105471_137_2024-7-12-18-38-55,0
684522356-717124338_137_2024-7-15-8-59-48,0
561459788-716938043_135_2024-7-14-6-55-40,0
180024660-639001568_131_2024-7-12-15-24-30,0
17759673-76708896_137_2024-7-14-17-20-35,1
49928220-717193379_137_2024-7-12-18-6-22,1
136941028-120016153_135_2024-7-14-17-28-10,0
457435547-715396606_137_2024-7-14-20-47-33,0
693494005-81817590_130_2024-7-13-20-42-22,0
196465113-406898112_137_2024-7-14-12-57-43,0
283036802-126001728_823_2024-7-12-19-37-44,0
244459004-403886308_134_2024-7-13-21-37-21,0
150564808-630753285_137_2024-7-13-11-51-47,0
184515612-30705844_172_2024-7-14-11-57-43,0
654449221-716912537_135_2024-7-14-6-15-30,0
190035648-633008079_134_2024-7-14-17-48-48,1
101411287-404001714_301_2024-7-14-21-9-14,0
118651259-76012827_134_2024-7-12-16-52-13,0
104816677-50004491_137_2024-7-14-5-4-50,0
122699859-484290635_176_2024-7-12-20-24-40,0
87454001-479714726_137_2024-7-14-12-45-52,0
111535801-484792501_137_2024-7-12-19-54-10,0
765526654-717107861_137_2024-7-12-15-43-15,0
235687851-38381828_134_2024-7-14-14-41-36,0
525449007-716879666_135_2024-7-11-17-11-56,0
142457921-672014721_821_2024-7-14-15-19-24,0
356037149-649904961_137_2024-7-13-17-0-8,0
148863856-123002077_191_2024-7-13-15-20-0,1
230510167-6033160_103_2024-7-13-20-29-38,0
562455016-716938052_137_2024-7-14-2-10-47,0
221441694-480746785_134_2024-7-13-15-9-48,0
95508306-675818344_137_2024-7-14-17-24-44,1
193491149-698906471_134_2024-7-13-21-0-59,1
216523081-21757435_137_2024-7-13-14-56-50,0
585452133-716907601_137_2024-7-13-1-37-15,0
228284910-649701269_137_2024-7-12-15-27-26,0
190035648-633008079_134_2024-7-12-19-31-23,1
182420256-464029478_103_2024-7-15-6-29-44,0
145500374-689903717_103_2024-7-12-17-15-12,1
168374087-400012410_103_2024-7-14-20-10-10,0
587502295-717045161_137_2024-7-14-23-24-50,1
1431440-442032516_137_2024-7-13-17-29-11,0
156895688-717042013_608_2024-7-12-20-24-10,1
722131212-717151953_134_2024-7-14-21-1-32,0
156227313-464044073_137_2024-7-14-19-21-19,1
562455016-716938052_135_2024-7-13-1-11-38,0
98522125-493703774_135_2024-7-14-18-25-59,0
603527336-126053891_137_2024-7-14-18-31-17,0
145231249-461021069_1021_2024-7-14-19-36-8,0
564104056-715994995_134_2024-7-13-18-34-50,1
253010442-600020619_134_2024-7-14-15-51-6,1
561459788-716938043_137_2024-7-14-15-52-26,0
221441694-480746785_134_2024-7-13-20-52-29,1
240496760-620770582_134_2024-7-14-20-17-5,0
173921112-110014132_134_2024-7-14-15-23-43,0
555458679-716937966_137_2024-7-15-2-17-5,1
113433411-453001942_134_2024-7-14-10-46-58,0
95453190-480076933_134_2024-7-14-14-24-57,0
82459590-646723660_137_2024-7-12-18-11-55,0
515458161-716938078_137_2024-7-14-9-14-16,0
210417693-639003175_134_2024-7-13-13-33-52,0
51928593-717193380_137_2024-7-14-10-5-48,0
60885166-715253811_821_2024-7-13-18-43-57,0
371049697-123013625_134_2024-7-14-18-45-8,0
41774022-700511465_134_2024-7-13-19-0-54,0
254477400-640780054_179_2024-7-12-22-5-9,1
49928220-717193379_135_2024-7-14-8-15-19,1
145097205-439041302_137_2024-7-14-18-13-37,0
123921912-70733128_137_2024-7-13-16-38-39,1
163283830-50050226_182_2024-7-13-20-17-21,0
173921112-110014132_172_2024-7-14-19-26-50,1
39925225-120001897_134_2024-7-13-6-34-49,0
691527377-717124414_137_2024-7-14-13-26-48,0
162191038-406737805_134_2024-7-13-0-49-58,0
102578142-649962646_135_2024-7-12-20-59-43,1
241459873-406003008_137_2024-7-13-16-40-49,0
254477400-640780054_134_2024-7-12-21-55-11,0
557458531-716937979_137_2024-7-13-9-7-13,0
15428550-442779089_137_2024-7-12-17-19-32,0
182420256-464029478_137_2024-7-15-6-21-22,1
170194542-400004431_137_2024-7-14-1-1-55,1
444036245-126001395_134_2024-7-13-14-17-0,0
354049363-717186777_134_2024-7-12-18-0-32,0
250329635-34105471_137_2024-7-12-21-19-5,0
363728722-501799910_134_2024-7-12-15-47-32,1
156227313-464044073_182_2024-7-13-21-7-47,0
239286761-675014381_137_2024-7-13-17-42-9,1
216465139-476125965_134_2024-7-12-21-7-57,1
485490911-81739428_137_2024-7-12-19-28-24,0
253497516-464922335_137_2024-7-15-8-14-16,1
202441819-403732863_137_2024-7-12-19-1-25,0
253408509-436001100_134_2024-7-14-10-41-39,0
515458161-716938078_137_2024-7-14-6-5-43,0
167456483-600706607_134_2024-7-13-18-4-5,1
124772588-43174309_137_2024-7-13-12-0-32,0
6283164-666001102_137_2024-7-13-19-25-22,0
684522356-717124338_137_2024-7-13-18-0-10,0
39420673-12905060_137_2024-7-14-9-39-29,0
321054828-716495553_137_2024-7-14-13-46-11,0
557458531-716937979_135_2024-7-13-5-36-32,0
212449562-483076806_134_2024-7-13-13-50-4,0
1424189-406014516_134_2024-7-12-15-19-19,0
484176905-501312913_137_2024-7-12-20-59-51,0
274148662-714518535_134_2024-7-13-23-32-44,0
18476822-620015622_134_2024-7-13-17-0-46,0
710538019-636726924_134_2024-7-14-17-47-54,0
50664735-33889535_134_2024-7-15-4-37-34,0
534527548-493745389_134_2024-7-13-12-0-32,0
228193758-442764487_134_2024-7-13-11-13-28,0
131467219-666044033_135_2024-7-13-17-45-18,1
138793518-436176322_137_2024-7-15-3-8-41,0
213499204-33059806_135_2024-7-14-21-13-27,0
211452960-623701353_134_2024-7-13-15-33-40,0
204435116-459046025_337_2024-7-12-21-31-6,0
7445911-483705554_137_2024-7-12-17-58-23,1
651558978-666018670_447_2024-7-12-20-2-32,1
255777965-700633295_137_2024-7-13-21-39-12,0
579552886-34101303_134_2024-7-13-13-39-2,1
691527377-717124414_137_2024-7-14-4-12-55,0
76263684-691303374_137_2024-7-14-4-38-25,0
254704599-36006997_134_2024-7-13-0-21-42,1
24417762-464748769_137_2024-7-13-21-49-44,0
169410609-470827450_134_2024-7-14-20-28-5,0
142620480-650012234_134_2024-7-14-16-27-53,0
216465139-476125965_134_2024-7-12-16-58-45,0
151464145-640701014_137_2024-7-14-20-15-55,0
558455187-716937986_135_2024-7-14-3-42-32,0
690524015-717124413_137_2024-7-14-23-10-44,1
241440432-691322426_134_2024-7-14-0-16-38,0
126486557-663727967_137_2024-7-13-17-50-16,0
75526953-15001553_137_2024-7-13-13-13-58,0
40425384-433706510_134_2024-7-12-20-40-38,0
16011067-600020572_608_2024-7-14-13-35-2,1
356037149-649904961_137_2024-7-12-17-27-18,0
517449515-716878863_137_2024-7-13-13-5-27,0
148734246-700110839_182_2024-7-15-2-15-59,0
440152111-81325197_137_2024-7-14-17-54-59,1
2640197-33860748_103_2024-7-14-19-27-2,1
141424529-406784827_103_2024-7-14-16-35-17,1
76823342-711226631_137_2024-7-13-18-54-48,0
142457921-672014721_821_2024-7-14-13-2-41,0
50280193-456001355_137_2024-7-12-14-27-50,0
492483761-639005746_435_2024-7-14-16-46-11,0
10466768-649794843_137_2024-7-13-12-30-45,0
157793016-53050105_826_2024-7-13-14-29-9,0
160494323-639864956_137_2024-7-14-22-58-18,0
50792867-485143140_821_2024-7-13-19-14-9,0
92497503-479884034_137_2024-7-14-20-15-48,1
515458161-716938078_135_2024-7-14-3-57-29,0
189453731-436439984_608_2024-7-14-21-0-32,0
708559646-699602468_137_2024-7-13-17-40-2,0
651558978-666018670_134_2024-7-14-14-48-14,0
517449515-716878863_103_2024-7-12-16-27-7,0
122699859-484290635_435_2024-7-14-16-8-0,1
169501984-643830507_134_2024-7-13-7-11-36,0
111865642-717186379_135_2024-7-14-19-57-18,0
25512875-12901622_181_2024-7-14-14-21-4,0
246458654-636818764_134_2024-7-13-9-52-44,1
654024199-715877137_137_2024-7-12-15-49-12,0
741538481-43001591_137_2024-7-13-8-57-16,0
60885166-715253811_821_2024-7-13-17-29-31,0
375784461-717151921_134_2024-7-14-3-11-15,0
49928220-717193379_137_2024-7-14-6-14-50,0
75526953-15001553_137_2024-7-14-19-12-32,0
85587529-649981618_137_2024-7-13-17-30-44,0
157481581-403944807_435_2024-7-14-16-7-5,0
648524331-717124416_137_2024-7-14-15-33-14,1
210417693-639003175_137_2024-7-12-18-31-53,0
224467163-403920971_134_2024-7-12-15-1-24,1
625538508-717146412_135_2024-7-13-20-24-35,0
49485319-680710676_134_2024-7-12-21-55-24,0
50280193-456001355_821_2024-7-13-18-31-58,1
221434089-461791906_137_2024-7-15-1-19-19,1
562455016-716938052_137_2024-7-13-5-36-40,0
160062305-672791937_103_2024-7-13-19-40-8,0
128450240-666701046_134_2024-7-14-19-14-10,0
19748881-711411675_137_2024-7-13-18-54-23,1
113433411-453001942_131_2024-7-12-23-11-31,0
436233144-33702944_134_2024-7-12-20-47-45,0
90420080-464037213_137_2024-7-13-16-27-3,1
234232791-691437219_137_2024-7-13-19-29-45,0
149513261-9901364_137_2024-7-12-18-13-10,1
245482384-436553024_103_2024-7-13-6-45-41,0
456806563-715583580_103_2024-7-12-19-57-55,0
649024809-715878181_137_2024-7-13-15-16-46,1
149341221-640701158_137_2024-7-14-1-36-45,1
197875981-711351761_137_2024-7-12-22-31-7,0
106858113-711008385_137_2024-7-12-23-9-12,0
131880094-713985972_137_2024-7-12-14-37-8,0
109374719-680014523_182_2024-7-14-12-31-40,0
31421239-483702119_137_2024-7-13-9-50-36,0
223745456-484417618_447_2024-7-13-15-6-24,0
139192615-400007063_447_2024-7-12-18-29-18,0
185035465-123253460_134_2024-7-13-0-57-11,0
482130077-714148132_137_2024-7-14-7-9-50,0
16011067-600020572_137_2024-7-13-19-45-53,0
7702023-79012416_137_2024-7-13-21-25-50,1
547530441-30702249_137_2024-7-13-18-30-5,1
595212426-716638775_134_2024-7-13-18-45-27,0
51928593-717193380_137_2024-7-14-5-16-27,1
143565777-699760132_134_2024-7-13-13-22-50,0
7445911-483705554_137_2024-7-13-15-56-33,0
123534982-30001909_134_2024-7-13-22-4-14,0
38533026-484016374_134_2024-7-14-6-58-8,0
200506017-717125217_137_2024-7-14-16-6-5,0
670548604-672002513_132_2024-7-14-14-41-23,1
30459685-470124704_137_2024-7-12-16-18-24,1
111291551-649742774_821_2024-7-14-19-43-45,0
117072209-21059016_137_2024-7-14-22-45-15,0
120666133-710061859_137_2024-7-13-15-41-31,0
137469619-643786098_137_2024-7-14-7-17-24,0
136472982-623703000_137_2024-7-12-18-41-18,0
165704954-484593094_137_2024-7-13-12-7-37,0
654449221-716912537_135_2024-7-14-2-6-51,0
94315933-24002498_137_2024-7-14-20-20-43,1
639134006-717153104_103_2024-7-14-15-52-51,0
725119064-717153139_134_2024-7-14-0-37-20,0
668115062-717153107_134_2024-7-14-15-55-51,1
157943673-672703122_137_2024-7-12-20-14-39,0
470785676-717151919_191_2024-7-13-6-50-22,1
193746968-40006954_107_2024-7-12-16-8-7,1
253707971-484317354_137_2024-7-14-12-32-39,0
398923943-483002818_137_2024-7-14-19-12-22,0
236467477-640762699_135_2024-7-14-19-55-46,0
220677466-34198725_103_2024-7-13-9-13-23,0
686474840-716982573_135_2024-7-12-22-44-13,0
4627645-70031533_137_2024-7-12-18-36-0,0
175877002-37724116_134_2024-7-13-1-11-56,1
557458531-716937979_137_2024-7-13-6-22-28,0
232450002-400163775_137_2024-7-14-10-7-13,0
377500218-649702684_137_2024-7-13-9-1-26,0
137497641-413952033_137_2024-7-13-10-17-8,1
211462228-660033473_137_2024-7-12-20-56-16,1
165432853-649007602_137_2024-7-13-18-41-35,0
24450238-630003280_137_2024-7-12-18-7-37,0
107099843-53001389_134_2024-7-13-0-1-12,0
88452228-483764197_134_2024-7-15-9-24-10,0
24751702-711412096_137_2024-7-13-18-28-16,0
15532413-30706946_135_2024-7-14-5-27-57,0
182522944-493736185_137_2024-7-14-0-21-28,0
241440432-691322426_137_2024-7-12-22-28-7,1
668115062-717153107_134_2024-7-14-17-4-33,0
128450240-666701046_137_2024-7-13-18-24-27,0
283036802-126001728_823_2024-7-14-15-7-54,0
621449172-716879076_137_2024-7-14-12-42-30,0
547538134-716699746_137_2024-7-14-13-47-8,0
640447554-480702146_137_2024-7-12-21-11-46,0
192426715-456002038_134_2024-7-14-19-23-16,0
109656483-699919394_134_2024-7-13-10-25-10,0
249941724-712805090_135_2024-7-14-20-4-52,0
206561305-30794437_823_2024-7-12-17-58-50,0
371049697-123013625_134_2024-7-14-21-28-24,0
710538019-636726924_447_2024-7-14-18-4-57,0
186751926-43006743_134_2024-7-13-10-4-42,1
233823068-710680563_134_2024-7-14-13-36-38,0
235414387-433029254_134_2024-7-13-14-8-50,1
57812661-50001977_103_2024-7-12-17-47-28,0
40662790-33889444_134_2024-7-13-5-49-28,0
24919241-498797173_134_2024-7-13-21-34-10,0
142457921-672014721_821_2024-7-12-17-48-49,0
50363942-34136932_331_2024-7-12-18-22-1,0
206561305-30794437_134_2024-7-13-9-11-32,0
142457921-672014721_301_2024-7-14-22-0-18,0
37653401-484204297_137_2024-7-12-21-19-4,0
245522471-609778058_137_2024-7-14-23-11-28,0
405785980-717151908_191_2024-7-14-11-23-45,0
244306258-606714905_134_2024-7-12-20-33-7,0
150051804-15701227_134_2024-7-15-0-24-14,1
162436200-439060095_137_2024-7-14-4-50-12,0
221441694-480746785_135_2024-7-14-6-33-52,1
579210989-710001480_137_2024-7-14-20-43-44,0
111470815-666801047_137_2024-7-13-19-12-14,1
282038469-500240359_103_2024-7-14-15-33-47,0
149272598-6734493_137_2024-7-14-6-23-25,0
233776427-34602546_301_2024-7-14-21-40-21,0
85444265-433894364_134_2024-7-14-19-30-24,1
108582771-649993753_137_2024-7-12-15-49-28,0
128152379-633703265_134_2024-7-14-6-35-11,0
245623354-699839536_137_2024-7-12-17-19-9,0
728504856-717073046_447_2024-7-14-12-40-16,1
227498114-606059074_134_2024-7-12-16-27-48,0
85489254-660040904_134_2024-7-14-15-35-14,0
